asset,feature,factor_bucket,5_zscore,10_zscore,20_zscore,5_mean,10_mean,20_mean,5,10,20,5_count,10_count,20_count
INDEXNYSEGIS:MID,Tot_Rept_Positions_Long_All,4.0,-0.0113441215086,0.0674561682018,0.129264426916,-0.000362864838364,0.00274521455827,0.00770567735345,0.0319870373468,0.0406962718376,0.0596117395735,231,231,231
INDEXNYSEGIS:MID,Tot_Rept_Positions_Long_All,5.0,-0.0414119907655,-0.126123432234,-0.185658000552,-0.00169961440713,-0.00727096897917,-0.0158407934627,0.0410416011333,0.0576496282283,0.0853224391925,295,295,295
INDEXNYSEGIS:MID,Tot_Rept_Positions_Short_All,1.0,0.083058376873,0.0831398217378,-0.0303050611343,0.00180236525829,0.00239199744222,-0.00113855821743,0.0216999817014,0.028770779059,0.0375699033368,382,382,382
INDEXNYSEGIS:MID,Tot_Rept_Positions_Short_All,2.0,-0.00217037055651,0.0737538198532,0.272084096785,-6.84320377935e-05,0.00290609815279,0.0142351133483,0.0315301170984,0.0394026798689,0.0523187996523,510,510,510
INDEXNYSEGIS:MID,Tot_Rept_Positions_Short_All,3.0,0.128247209865,0.173180407233,0.193426516124,0.00554231363612,0.00956117211053,0.0136360604935,0.0432158613194,0.0552093176317,0.0704973690618,396,396,396
INDEXNYSEGIS:MID,Tot_Rept_Positions_Short_All,4.0,0.094337622652,0.0504740126713,0.0386105689036,0.00373586640507,0.00282303745027,0.00332132970693,0.0396010234311,0.0559305135627,0.0860212579415,307,307,307
INDEXNYSEGIS:MID,Tot_Rept_Positions_Short_All,5.0,-0.0214302206114,0.00305737564615,0.0112061860431,-0.000570314099795,0.000111128893217,0.000557361554796,0.0266126098343,0.0363478048098,0.0497369535588,301,301,301
INDEXNYSEGIS:MID,NonRept_Positions_Long_All,1.0,-0.0135327740264,-0.0247824652078,0.0178872034783,-0.00049752328271,-0.00119686004134,0.001144996703,0.0367643235407,0.0482946321644,0.0640120578034,440,440,440
INDEXNYSEGIS:MID,NonRept_Positions_Long_All,2.0,0.147439072889,0.265581792801,0.351242103515,0.00504231765977,0.0108242974188,0.018234384173,0.0341993310251,0.0407569257842,0.051914004587,448,448,448
INDEXNYSEGIS:MID,NonRept_Positions_Long_All,3.0,0.0633603351662,0.165870780279,0.166239257787,0.00181618022996,0.00753037514882,0.00968773100938,0.0286643090697,0.0453990457882,0.0582758317041,410,410,410
INDEXNYSEGIS:MID,NonRept_Positions_Long_All,4.0,-0.0463222485456,-0.080749370411,-0.00934158781405,-0.00109465225245,-0.0030616535388,-0.000593796794566,0.0236312417211,0.0379155097212,0.0635648678133,441,441,441
INDEXNYSEGIS:MID,NonRept_Positions_Long_All,5.0,0.189700478591,0.132059961988,0.0967586682941,0.00969213702851,0.00651126181439,0.00655646232955,0.051091790071,0.0493053436967,0.0677609814722,157,157,157
INDEXNYSEGIS:MID,NonRept_Positions_Short_All,1.0,-0.113738483456,-0.148495645701,-0.128835836036,-0.00388440917344,-0.00681140451661,-0.00764614514839,0.0341521097822,0.0458693888596,0.0593479685748,514,514,514
